spotify_id,name,artists,daily_rank,daily_movement,weekly_movement,country,snapshot_date,popularity,is_explicit,duration_ms,album_name,album_release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
727kExjEJLlSfeQUnWealQ,Нефертити,LIL GNEEFF,24,7,26,UA,2024-02-14,54,True,129250,Нефертити,2024-02-04,0.988,0.447,2,-9.263,1,0.184,0.12,0.00137,0.096,0.57,120.003,4
7erP3ICSBISAa9ZH4vyo42,"Кохаю, але не зовсім",DOROFEEVA,25,0,-5,UA,2024-02-14,60,False,199567,"Кохаю, але не зовсім",2023-06-21,0.873,0.616,0,-8.565,0,0.11,0.0487,0.0,0.159,0.542,130.13,4
3gH5vuIvlmzHQkPGmbkXND,Порічка,"YAKTAK, KOLA",26,-5,3,UA,2024-02-14,59,False,159000,Порічка,2023-04-05,0.747,0.711,11,-5.448,0,0.0645,0.348,0.0,0.311,0.766,125.487,4
2DHoodRL3ttSQDFLx60QPl,Хто ти,"Klavdia Petrivna, OSTY",27,2,23,UA,2024-02-14,59,False,134488,Бережи мене,2023-09-22,0.89,0.447,2,-11.59,0,0.0385,0.339,6.6e-06,0.139,0.803,109.991,4
5mjYQaktjmjcMKcUIcqz4s,Strangers,Kenya Grace,28,4,2,UA,2024-02-14,96,False,172964,Strangers,2023-09-01,0.628,0.523,11,-8.307,0,0.0946,0.701,0.00274,0.219,0.416,169.982,4
2YxL4H5c4NCPm19E28OPSt,Небо хилиться,"alyona alyona, KOLA",29,1,-6,UA,2024-02-14,59,False,157846,Небо хилиться,2023-06-15,0.827,0.613,1,-4.361,1,0.0484,0.196,0.0,0.0891,0.634,130.098,4
6sVoLpo3i7p2WCaU3bpvpF,Спалахи,POSITIFF,30,5,-2,UA,2024-02-14,59,False,131700,Спалахи,2023-05-19,0.753,0.836,6,-3.912,0,0.1,0.0403,0.000123,0.0329,0.819,99.969,4
4OqDuY8Yj8Qr0BEMRnmXEK,Нижча зростом,YAKTAK,31,3,19,UA,2024-02-14,44,False,179579,Під гітару,2024-02-08,0.663,0.4,8,-6.436,0,0.0548,0.681,3.18e-05,0.162,0.305,144.04,4
5rlXuCLnMdfo85079qXHoz,FUK SUMN,"Kanye West, Ty Dolla $ign",32,-10,18,UA,2024-02-14,80,True,209577,VULTURES 1,2024-02-09,0.775,0.817,4,-2.825,0,0.147,0.132,0.0,0.053,0.463,142.092,4
3K5KXm1uZjiyQk0J7op1xf,9mm,"Memphis Cult, Groove Dealers, SPLYXER",33,-5,-7,UA,2024-02-14,86,True,86709,Memphis Cult Vol. 6,2023-02-23,0.737,0.915,0,-2.749,1,0.0412,0.00322,2.58e-05,0.084,0.304,154.964,4
1GpsHzQa7FEHInzmtALUk9,Ніченька,OKS,34,3,-1,UA,2024-02-14,58,False,189000,Ніченька,2023-09-08,0.575,0.533,9,-6.934,1,0.0367,0.592,0.0,0.0938,0.395,80.01,4
65zIby9Z03d1bhGvLNJNrA,Soaked,Shy Smith,35,11,15,UA,2024-02-14,70,True,179449,Soaked,2021-11-24,0.9,0.67,1,-7.49,1,0.079,0.0533,0.0,0.0629,0.84,109.001,4
5NRC7uilAteXQoyHnTgWTW,Уночі,YAKTAK,36,-3,14,UA,2024-02-14,33,False,239200,Під гітару,2024-02-08,0.672,0.659,8,-4.543,0,0.0344,0.261,0.0,0.328,0.315,150.018,4
66Xj2OpnDALdW0G509b9yY,Погляд,"YAKTAK, SOBOL'",37,-11,-2,UA,2024-02-14,59,False,176727,Погляд,2022-10-13,0.761,0.793,9,-4.578,0,0.0469,0.0908,6.68e-06,0.566,0.548,110.043,4
1odExI7RdWc4BT515LTAwj,Daylight,David Kushner,38,4,-6,UA,2024-02-14,94,False,212953,Daylight,2023-04-14,0.508,0.43,2,-9.475,0,0.0335,0.83,0.000441,0.093,0.324,130.09,4
1coHgc8pIpmMRGGLXB3JXf,ТРИ ПОЛОСИ,Jerry Heil,39,8,2,UA,2024-02-14,58,False,158608,ТРИ ПОЛОСИ,2023-11-02,0.813,0.803,11,-3.354,0,0.133,0.0864,0.0,0.273,0.395,114.993,4
11gTRcdz4wK32fghA2vrX7,Lost Angeles,FRIENDLY THUG 52 NGG,40,3,-15,UA,2024-02-14,69,True,114437,Cristoforo Colombo,2023-11-03,0.788,0.544,7,-9.738,0,0.324,0.141,0.0,0.0947,0.411,75.474,4
3vkCueOmm7xQDoJ17W1Pm3,My Love Mine All Mine,Mitski,41,7,-3,UA,2024-02-14,99,False,137773,The Land Is Inhospitable and So Are We,2023-09-15,0.504,0.308,9,-14.958,1,0.0321,0.868,0.135,0.158,0.121,113.95,4
3WIWqQMBUBQgmJERv3xTMV,Кисти,"uniqe, nkeeei, ARTEM SHILOVETS",42,-3,8,UA,2024-02-14,60,True,171500,Кисти,2022-12-09,0.782,0.644,1,-6.341,0,0.115,0.00676,0.0,0.327,0.774,120.03,4
6oZX1Z7ENQhHQIF9do8mdz,LaLaLa,YAKTAK,43,-5,-34,UA,2024-02-14,58,False,166779,LaLaLa,2024-01-11,0.877,0.646,9,-5.092,0,0.0465,0.218,0.0152,0.0781,0.307,118.025,4
0MVVy6JqnmQHtxvDB860FJ,Дерьмо,unki,44,-3,-7,UA,2024-02-14,65,True,90947,JERK SHIT HAPPENS,2023-07-14,0.568,0.688,8,-6.623,1,0.182,0.00654,1.39e-05,0.584,0.623,190.066,4
6aZw4hMz6ZZqjALf0GAbKy,Самый лучший день,Кишлак,45,-9,-2,UA,2024-02-14,65,True,93257,Эскапист,2022-03-04,0.7,0.749,0,-6.288,0,0.14,0.0179,0.0,0.155,0.515,175.111,4
52eIcoLUM25zbQupAZYoFh,redrum,21 Savage,46,4,-10,UA,2024-02-14,96,True,270697,american dream,2024-01-12,0.624,0.74,2,-8.445,1,0.0481,0.00529,0.000224,0.5,0.246,172.089,4
4jrpKE68sivjyPwEPRvlbN,Тюльпан,Rem Digga,47,-2,3,UA,2024-02-14,52,True,180073,Тюльпан,2018-12-14,0.657,0.748,5,-7.376,0,0.56,0.664,0.0,0.118,0.45,80.015,4
63hgMQantc0DLZM8BN180N,Щоб не було,DOROFEEVA,48,2,2,UA,2024-02-14,51,False,110526,Щоб не було,2022-12-08,0.869,0.456,11,-8.533,0,0.497,0.681,0.0,0.0698,0.381,114.136,4
6tNQ70jh4OwmPGpYy6R2o9,Beautiful Things,Benson Boone,49,1,1,UA,2024-02-14,96,False,180304,Beautiful Things,2024-01-18,0.472,0.471,10,-5.692,1,0.0603,0.151,0.0,0.14,0.219,105.029,3
7ojBwkKhmZzXDjrqwfLH26,портреты - Acoustic,zhanulka,50,-6,0,UA,2024-02-14,64,False,172094,портреты (Acoustic),2022-09-09,0.655,0.308,4,-9.904,0,0.0356,0.903,0.0,0.183,0.397,94.811,4
74X2u8JMVooG2QbjRxXwR8,Perfect Night,LE SSERAFIM,1,0,1,TW,2024-02-14,90,False,159080,Perfect Night,2023-10-27,0.697,0.82,5,-4.502,1,0.0308,0.1,0.0,0.0631,0.502,136.054,4
72mpLVMCFHmrV31xiJj6Vt,I Hate Myself Sometimes,"Patrick Brasca, 李浩瑋 Howard Lee",2,0,1,TW,2024-02-14,58,True,174580,I Hate Myself Sometimes,2023-12-28,0.589,0.619,9,-5.651,1,0.0502,0.319,0.0,0.479,0.572,154.9,4
35XxW360SO3puJQDfuaY4r,鲜花,回春丹,3,0,3,TW,2024-02-14,68,False,341441,鲜花,2023-09-30,0.337,0.552,4,-6.439,1,0.0312,0.00117,8.11e-06,0.312,0.255,200.017,4
5Rzpn60KTM11EBETHaF9Kt,我会等,承桓,4,1,5,TW,2024-02-14,74,False,195483,我会等,2023-02-03,0.713,0.449,1,-8.288,1,0.0372,0.302,0.0,0.174,0.34,124.067,4
2HRgqmZQC0MC7GeNuDIXHN,Seven (feat. Latto) (Explicit Ver.),"Jung Kook, Latto",5,-1,0,TW,2024-02-14,90,True,183550,GOLDEN,2023-11-03,0.79,0.831,11,-4.185,1,0.044,0.312,0.0,0.0797,0.872,124.987,4
5qI5EUqfDJpQ7w6sMECK7U,Super Lady,(G)I-DLE,6,0,-2,TW,2024-02-14,81,False,152186,2,2024-01-29,0.795,0.869,4,-4.456,0,0.116,0.0927,0.0,0.109,0.525,121.941,4
1NoDTQhJsrd5rnpb6PQthK,離開的一路上,理想混蛋,7,0,0,TW,2024-02-14,67,False,254961,半熟理想,2023-10-27,0.597,0.506,2,-8.05,1,0.0267,0.0611,0.0,0.119,0.322,126.026,4
1j8jqwFpFQ8YqsIJAiYFLZ,Wife,(G)I-DLE,8,1,-7,TW,2024-02-14,73,False,121226,2,2024-01-29,0.899,0.823,11,-5.002,0,0.114,0.0264,0.00222,0.342,0.625,123.983,4
1BxfuPKGuaTgP7aM0Bbdwr,Cruel Summer,Taylor Swift,9,2,6,TW,2024-02-14,99,False,178426,Lover,2019-08-23,0.552,0.702,9,-5.707,1,0.157,0.117,2.06e-05,0.105,0.564,169.994,4
3MHs8CC273iKTyGLVrLwxG,必巡 (三立戲劇《含笑食堂》片尾曲/《嘉慶君遊臺灣》片頭曲),曾瑋中,10,0,1,TW,2024-02-14,64,False,266408,總會有一工,2022-07-07,0.61,0.49,11,-8.68,1,0.0346,0.398,0.0,0.0983,0.342,119.888,4
6pFxVcn6T4BdP8mfZpTQHZ,想和你看五月的晚霞,陳華,11,4,10,TW,2024-02-14,68,False,233406,華與浪漫,2022-09-16,0.44,0.55,1,-7.17,1,0.073,0.68,0.0,0.142,0.201,181.919,4
7fAdinC2UTc0Y9GiKrkTtu,字字句句,卢卢快闭嘴,12,2,4,TW,2024-02-14,71,False,200000,字字句句,2022-12-29,0.488,0.452,2,-8.957,1,0.0456,0.732,0.0,0.108,0.368,138.072,4
5XWlyfo0kZ8LF7VSyfS4Ew,Drama,aespa,13,-1,0,TW,2024-02-14,87,False,214973,Drama - The 4th Mini Album,2023-11-10,0.644,0.872,6,-1.54,0,0.0417,0.164,0.0,0.363,0.378,131.016,4
4uOBL4DDWWVx4RhYKlPbPC,Queencard,(G)I-DLE,14,-1,5,TW,2024-02-14,83,False,161240,I feel,2023-05-15,0.815,0.834,4,-2.828,0,0.0475,0.0327,0.000268,0.27,0.692,129.989,4
2VEt42QSQxILgEf9B50xxm,不是因為天氣晴朗才愛你,理想混蛋,15,3,2,TW,2024-02-14,68,False,240753,不是因為天氣晴朗才愛你,2018-08-06,0.507,0.271,8,-13.185,1,0.0347,0.753,1.23e-06,0.0883,0.399,135.783,4
70R10GZEIyNaOsltKW5kli,3am - Demo Ver.,Patrick Brasca,16,1,-4,TW,2024-02-14,58,False,156416,3am (Demo Ver.),2023-10-27,0.505,0.486,6,-10.314,1,0.0332,0.129,0.0,0.164,0.671,87.894,4
3rUGC1vUpkDG9CZFHMur1t,greedy,Tate McRae,17,-1,-3,TW,2024-02-14,100,True,131872,greedy,2023-09-15,0.75,0.733,6,-3.18,0,0.0319,0.256,0.0,0.114,0.844,111.018,1
5sdQOyqq2IDhvmx2lHOpwd,Super Shy,NewJeans,18,6,12,TW,2024-02-14,89,False,154666,NewJeans 'Super Shy',2023-07-07,0.776,0.817,5,-6.018,0,0.0748,0.18,3.44e-05,0.146,0.515,149.921,4
0KWnRv3wxjltYVB3MqjNd2,Without You,高爾宣 OSN,19,3,1,TW,2024-02-14,68,True,175500,#osnrap,2019-04-30,0.669,0.698,11,-4.613,1,0.091,0.573,0.0,0.102,0.286,80.003,4
7tgzj2IqzSgUpxUhjmcF5m,披星戴月的想你,告五人,20,6,9,TW,2024-02-14,66,False,349773,我肯定在幾百年前就說過愛你,2019-06-14,0.692,0.453,9,-7.131,1,0.0299,0.263,0.000549,0.0836,0.351,99.976,4
2N0SPREDYqILVEFSsWF5N5,Love Me Again,V,21,-13,-11,TW,2024-02-14,91,False,182293,Layover,2023-08-11,0.633,0.607,0,-6.182,0,0.0532,0.183,1.38e-06,0.167,0.363,74.029,4
2deIA64Gfsm50VTsKwrxnQ,我期待的不是雪,张妙格,22,-3,2,TW,2024-02-14,71,False,166010,我期待的不是雪,2023-11-21,0.78,0.738,8,-7.371,0,0.037,0.603,0.0,0.326,0.688,112.964,4
1hAloWiinXLPQUJxrJReb1,アイドル,YOASOBI,23,-3,0,TW,2024-02-14,80,False,211733,THE BOOK 3,2023-10-04,0.457,0.941,10,-2.692,0,0.0917,0.105,1.38e-06,0.437,0.876,165.783,4
72OVnXDzugvrCU25lMi9au,"如果可以 - 電影""月老""主題曲",WeiBird,24,4,11,TW,2024-02-14,69,False,274400,"如果可以 (電影""月老""主題曲)",2021-11-05,0.54,0.54,3,-6.368,1,0.029,0.241,0.0,0.351,0.372,74.969,4
3492WnE9Bt9Ek20mpe60o2,喜歡你,斑恩Ben,25,-2,-3,TW,2024-02-14,68,False,142500,喜歡你,2023-12-03,0.772,0.316,10,-11.576,1,0.0446,0.488,3.52e-06,0.125,0.883,128.063,4
0XEEIG7IVzJUdkCg6taS9d,一念之間,告五人,26,-1,8,TW,2024-02-14,65,False,287634,帶你飛,2023-02-14,0.51,0.479,11,-9.007,1,0.0328,0.134,9.23e-05,0.122,0.31,159.969,4
4RXsi1oTj3uaqoRC9UrwGA,I GOT YOU (Original),TWICE,27,-6,23,TW,2024-02-14,65,False,173240,I GOT YOU (Voyage ver.),2024-02-06,0.52,0.805,8,-3.706,1,0.0551,0.0451,0.0,0.0935,0.496,176.103,4
70t7Q6AYG6ZgTYmJWcnkUM,I AM,IVE,28,-1,3,TW,2024-02-14,83,False,183853,I've IVE,2023-04-10,0.683,0.875,4,-4.866,0,0.0549,0.0115,0.0,0.084,0.384,122.002,4
65FftemJ1DbbZ45DUfHJXE,OMG,NewJeans,29,0,4,TW,2024-02-14,87,False,212253,NewJeans 'OMG',2023-01-02,0.804,0.771,9,-4.067,0,0.0433,0.357,3.07e-06,0.108,0.739,126.956,4
27FOde2nUw0pFuj7hlPbaS,愛人錯過,告五人,30,0,6,TW,2024-02-14,67,False,292074,我肯定在幾百年前就說過愛你,2019-06-14,0.549,0.923,1,-3.857,1,0.0393,0.0295,8.76e-05,0.14,0.498,140.045,4
05QUYSOApWLr8oBbpONl7p,"24/7, 365",elijah woods,31,0,1,TW,2024-02-14,80,False,167000,"24/7, 365",2023-07-24,0.664,0.549,6,-7.282,1,0.036,0.202,0.0,0.122,0.408,149.98,4
6gcuJpHu0Ey30D5WR76y98,You & Me,JENNIE,32,0,-7,TW,2024-02-14,79,False,179164,JENNIE Special Single [You & Me],2023-10-06,0.787,0.573,9,-6.197,1,0.0606,0.0147,1.72e-05,0.0926,0.575,111.996,4
1MzomU1zM1oEuyIAJ1upfu,感情用事,Cyndi Wang,33,2,17,TW,2024-02-14,62,False,237124,BITE BACK,2023-10-12,0.478,0.587,2,-7.891,1,0.0514,0.658,0.0,0.16,0.33,143.783,4
5pIcwtJYNJx93l420oR2Vm,晴天,Jay Chou,34,0,-8,TW,2024-02-14,66,False,269746,葉惠美,2003-07-29,0.544,0.564,7,-7.275,1,0.0242,0.225,0.000833,0.101,0.412,137.136,4
5VymCvfV0FguCa7zrIPSgk,毒藥,蕭秉治,35,1,9,TW,2024-02-14,64,False,205218,狂人,2022-05-17,0.552,0.65,1,-7.552,1,0.0363,0.00953,0.0,0.141,0.228,127.977,4
1TiZWEsxN85yLJBq56K8mG,Like I Do,J.Tajor,36,-3,-9,TW,2024-02-14,79,False,149142,Like I Do,2022-03-04,0.842,0.493,9,-5.52,1,0.0362,0.667,0.0,0.111,0.617,105.035,4
0Eh0C7rpC5E0sPy4OcLdsq,我就想你,理想混蛋,37,0,13,TW,2024-02-14,64,False,204437,關掉 / 打開,2022-04-21,0.501,0.462,7,-7.102,1,0.0726,0.186,0.0,0.418,0.585,82.513,4
0cOMncRq4cmDLO4tPQnkBF,擱淺,Jay Chou,38,2,1,TW,2024-02-14,64,False,238133,七里香,2004-08-03,0.499,0.5,5,-7.189,1,0.0276,0.687,0.000726,0.141,0.127,122.686,4
7uyeEbG6hyApgXuEypGcsZ,Baddie,IVE,39,0,4,TW,2024-02-14,81,False,154360,I'VE MINE,2023-10-13,0.736,0.678,5,-4.503,1,0.0464,0.0459,5.46e-06,0.104,0.757,160.045,4
3fiXwwPL7cUvD7BqkHdN0J,是你.,政学Zed-X,40,7,9,TW,2024-02-14,67,False,95121,是你.,2022-12-09,0.631,0.21,5,-11.771,1,0.0338,0.736,0.0,0.0661,0.706,82.037,4
01qFKNWq73UfEslI0GvumE,3D (feat. Jack Harlow),"Jung Kook, Jack Harlow",41,-3,0,TW,2024-02-14,86,True,201812,3D : The Remixes,2023-10-02,0.853,0.824,1,-3.287,1,0.103,0.0322,0.0,0.0859,0.888,108.044,4
0pa3uU6yzXL4onmiIBVi6t,分合,Energy,42,8,8,TW,2024-02-14,56,False,246666,分合,2024-01-27,0.577,0.706,10,-5.951,1,0.0325,0.551,0.0,0.141,0.383,130.015,4
6GyUt7yJ0sOktc5HjvVnFh,在加納共和國離婚,"Firdhaus, DIOR 大穎",43,3,7,TW,2024-02-14,62,False,261000,在加納共和國離婚,2023-08-14,0.415,0.381,7,-9.731,1,0.0516,0.859,0.0,0.129,0.241,116.053,4
2RoYgkPzUY0vY7lhUuyus1,DASH,NMIXX,44,-2,-16,TW,2024-02-14,80,False,166979,Fe3O4: BREAK,2024-01-15,0.645,0.83,5,-1.92,0,0.138,0.0843,0.0,0.0605,0.725,179.977,4
0kdqcbwei4MDWFEX5f33yG,Bling-Bang-Bang-Born,Creepy Nuts,45,0,3,TW,2024-02-14,92,False,168135,Bling-Bang-Bang-Born,2024-01-07,0.853,0.822,6,-6.836,0,0.246,0.0841,0.00985,0.166,0.746,157.013,4
3VBj0lzjmhTzVFPEDOjNCG,BATTER UP,BABYMONSTER,46,-2,-9,TW,2024-02-14,85,False,188179,BABYMONSTER Debut Digital Single [BATTER UP],2023-11-27,0.903,0.685,11,-4.772,0,0.105,0.069,1.12e-05,0.127,0.873,130.01,4
0djkJ3iAARXRCbfbwwVc3o,Love wins all,IU,47,-4,-29,TW,2024-02-14,83,False,271080,Love wins all,2024-01-24,0.496,0.447,0,-5.878,1,0.0317,0.82,0.0,0.098,0.315,101.132,4
52yAKumXlqPjUsIBlmiMvo,說好不哭,"Jay Chou, Ashin Chen",48,1,-2,TW,2024-02-14,65,False,220693,最偉大的作品,2022-07-15,0.547,0.363,10,-11.214,1,0.0301,0.52,0.0,0.0784,0.38,75.986,4
60PL1vtOCFBXwwZeQlVHN9,毒药,周星星,49,1,1,TW,2024-02-14,65,False,215535,毒药,2023-07-25,0.62,0.504,4,-7.996,1,0.0392,0.139,7.99e-05,0.105,0.232,127.907,4
7IiSESHLOtsoEXTlXa0bjJ,想太多,Nicky Lee,50,-2,0,TW,2024-02-14,66,False,216607,想太多,2007-10-12,0.485,0.356,11,-8.918,1,0.0243,0.71,0.0,0.125,0.148,76.988,4
2M7BEoyAzxLBKgnFQqUGmF,DOĞUŞTAN BERİ HAKLIYIM (tmm),Lvbel C5,1,0,0,TR,2024-02-14,83,True,133755,DOĞUŞTAN BERİ HAKLIYIM (tmm),2024-01-11,0.889,0.543,9,-5.836,0,0.0888,0.629,5.41e-06,0.0921,0.961,119.912,4
5tjWDHOCqsbKPuiivil0BM,ARABA,M Lisa,2,0,0,TR,2024-02-14,81,False,133333,ARABA,2024-01-12,0.768,0.649,1,-8.053,0,0.0565,0.48,0.0,0.0824,0.592,89.971,4
4yThcjBXiBsiP8QxFraRG1,Kapak Olsun,"Defkhan, NELLIE, Fredo",3,0,0,TR,2024-02-14,80,False,147136,Kapak Olsun,2023-07-28,0.768,0.546,9,-7.583,1,0.0384,0.217,0.000123,0.283,0.295,120.049,4
4tFRoWT0hpshwYHAaDxcLj,Kapalı Kapılar,Sefo,4,0,0,TR,2024-02-14,80,False,156000,Kapalı Kapılar,2024-01-26,0.75,0.647,0,-5.046,1,0.0415,0.593,0.0215,0.109,0.538,99.985,4
5h4MeMaKxsJaHpUIqikkCe,pVg,Motive,5,3,0,TR,2024-02-14,79,False,243779,pVg,2024-01-19,0.524,0.545,1,-9.22,0,0.191,0.388,3.86e-05,0.358,0.461,144.006,4
3Gpffv3gaD1UxQPeElIjCp,Batık Gemi,Semicenk,6,1,0,TR,2024-02-14,80,False,260320,Karışık Kaset,2023-12-15,0.529,0.811,1,-6.088,0,0.0463,0.00116,0.000598,0.105,0.443,117.821,4
4T73JmNNhtkFBzjRfCeMzN,Yansıma,"Derya Uluğ, Asil Gök",7,-1,0,TR,2024-02-14,82,False,173608,Nefes,2023-07-14,0.771,0.446,4,-7.432,0,0.0633,0.203,7.17e-05,0.321,0.321,115.017,4
51yVTZAAXjMuOCiBvN980F,Yatıya,Melis Kar,8,-3,2,TR,2024-02-14,73,False,199047,Yatıya,2018-08-06,0.735,0.801,6,-4.714,0,0.0532,0.036,0.0,0.171,0.385,96.059,4
0JU2QfhTrgFsVq5yQ4YQlu,Ağlama ben ağlarım,Canozan,9,1,-1,TR,2024-02-14,81,False,191694,Ağlama ben ağlarım,2023-09-29,0.416,0.473,9,-9.726,0,0.0351,0.553,1.2e-06,0.168,0.167,118.354,3
40IbMWcOQ3eTkyYcdFSEjM,Yakışıklı,"KÖFN, Simge",10,2,2,TR,2024-02-14,80,False,146086,Yakışıklı,2023-11-24,0.634,0.599,1,-8.913,0,0.0378,0.177,0.0,0.272,0.801,91.923,4
4ehQRRPPelxT1hIYAy1pgy,Senden Güzeli Mi Var,Emre Fel,11,0,5,TR,2024-02-14,65,False,203914,VEDA TÜRKÜSÜ,2023-12-22,0.534,0.592,2,-10.52,1,0.0322,0.316,3.13e-05,0.22,0.496,74.947,4
1abxpxR02QBwzEWJal3Khb,Seni Yazdım,"ElMusto, Decrat",12,1,3,TR,2024-02-14,72,False,151059,Seni Yazdım,2024-02-02,0.631,0.655,8,-8.602,1,0.0797,0.1,0.0,0.118,0.464,92.041,4
1wIdx6xw7B01SnnJoamriL,Yüreğim Ağlar,Amo988,13,-4,-4,TR,2024-02-14,81,False,203000,Yüreğim Ağlar,2023-09-15,0.665,0.577,0,-9.074,1,0.0644,0.438,0.0,0.421,0.318,109.978,4
1PiyTtoNn0m4kfJWLfjHny,Bertaraf,"Canbay & Wolker, Heijan, Muti",14,1,0,TR,2024-02-14,79,False,154298,SIR,2023-09-29,0.724,0.905,8,-6.316,1,0.232,0.03,0.000166,0.467,0.71,105.043,4
7FVpfqKuhl9OYsFUHiZV4T,JET BABA,"cakal, Lvbel C5",15,1,-2,TR,2024-02-14,78,True,140469,JET BABA,2023-12-01,0.822,0.635,2,-7.693,1,0.208,0.169,1.97e-06,0.128,0.7,129.124,4
2rkDwpmqASO9ZmUFjqwrR3,Sopa - Clup Remix,Hande Yener,16,-2,2,TR,2024-02-14,78,False,243439,Hande'ye Neler Oluyor,2010-04-01,0.615,0.931,0,-5.173,0,0.0325,0.038,0.0,0.135,0.536,123.992,4
3ZwRkdnTb4az8X5n4WXuHA,aklına ben gelicem,BLOK3,17,0,2,TR,2024-02-14,79,False,149406,aklına ben gelicem,2023-09-22,0.277,0.546,10,-10.798,0,0.062,0.148,0.0,0.244,0.217,199.957,4
6dcYNJRora79VEpUj5S2w4,Bir İmkansız Var,"Emrah Karaduman, Merve Özbey",18,12,32,TR,2024-02-14,67,False,152699,Bir İmkansız Var,2023-12-08,0.599,0.691,9,-6.349,0,0.0428,0.143,2.12e-05,0.065,0.384,150.043,1
3wtOAcctakLBwmzbCkRSHR,Kehribar,"Burak Bulut, Ebru Yaşar",19,0,1,TR,2024-02-14,79,False,168975,Kehribar,2023-09-29,0.44,0.656,2,-5.548,0,0.296,0.533,0.0,0.0872,0.472,100.007,4
6kvf06eThDCrvYknMY32To,MINI TERORISTA,Jeff Redd,20,-2,-3,TR,2024-02-14,78,True,134400,MINI TERORISTA,2023-11-10,0.782,0.507,8,-12.12,0,0.0837,0.109,0.0,0.179,0.433,100.03,4
0Rb3Zf4wemUX45NNoo5H0L,Yoksun,"Ebru Yaşar, Siyam",21,7,27,TR,2024-02-14,69,False,136941,Yoksun,2024-02-02,0.693,0.602,10,-5.666,1,0.0475,0.201,0.0,0.205,0.695,170.003,4
4rbXJipz3CaSQwtG3xXzzT,Fark Ettim,Semicenk,22,-2,1,TR,2024-02-14,79,False,155406,Fark Ettim,2023-11-03,0.678,0.745,11,-6.986,0,0.105,0.081,0.0,0.101,0.588,106.046,4
5wSj1BUYLvYf8NWJy9MQuM,Eyvah Neye Yarar,Semicenk,23,-2,-1,TR,2024-02-14,76,False,185799,Karışık Kaset,2023-12-15,0.476,0.871,0,-4.762,0,0.0866,0.00712,1.42e-06,0.117,0.273,179.989,4
0LbHLvawTrjNv9wRKRjTrS,Veda Türküsü,Emre Fel,24,0,3,TR,2024-02-14,71,False,201671,VEDA TÜRKÜSÜ,2023-12-22,0.492,0.486,8,-7.859,0,0.0262,0.308,2.06e-05,0.134,0.421,134.916,4
3auN910HHNYykQo8i9q5J1,Ateşe Düştüm,Mert Demir,25,-3,0,TR,2024-02-14,80,False,230161,Ateşe Düştüm,2023-09-22,0.657,0.372,4,-14.11,0,0.0476,0.835,0.0136,0.0981,0.919,188.011,4
1KGvrw4RWClq7yt42sGG1v,Margiela,Ezhel,26,-3,-2,TR,2024-02-14,62,True,201611,Margiela,2023-10-26,0.776,0.648,1,-7.553,1,0.27,0.335,0.0,0.121,0.584,116.145,4
4MmvreU6tS8j2o693cUgpp,A La Carte,"Kleo, Segah, Motive",27,-1,-6,TR,2024-02-14,77,False,155833,A La Carte,2023-12-15,0.825,0.696,3,-7.909,0,0.157,0.531,5.61e-06,0.11,0.727,108.042,4
4XUjq1m4FEoFCQsjmJ9UKj,Tanrım Reva Mı,Semicenk,28,-3,1,TR,2024-02-14,77,False,147441,Tanrım Reva Mı,2023-07-21,0.704,0.497,1,-9.597,0,0.101,0.16,1.95e-06,0.097,0.271,169.888,4
3LUFeTIPLxgZYdBxG0eV5k,GÜZEL VE İDDİALI,BLOK3,29,-2,21,TR,2024-02-14,65,False,175829,GÜZEL VE İDDİALI,2024-02-09,0.755,0.902,4,-4.122,0,0.0808,0.2,3.49e-06,0.182,0.33,99.958,4
4NYYwPTLIgoyPNG2iu3OrG,Bir Gün Ol Yerimde,"Doğu Swag, Aleyna Tilki",30,6,4,TR,2024-02-14,75,False,169695,Bir Gün Ol Yerimde,2023-11-29,0.614,0.674,7,-6.998,1,0.0345,0.0488,0.0,0.104,0.267,99.993,4
2SLWxQ1HDxNlkIhxNRtIaT,Bu Gece Karakolluk Olabilirim,"Heijan, Azer Bülbül",31,0,-5,TR,2024-02-14,75,False,175457,Bu Gece Karakolluk Olabilirim,2024-01-12,0.576,0.743,9,-5.22,0,0.0591,0.446,0.0,0.302,0.568,142.021,4
2huuuyJHQ6KK6qzwvUlG3c,İlle de Sen,"Muti, Azer Bülbül",32,-3,-2,TR,2024-02-14,78,False,146818,İlle de Sen,2023-11-17,0.67,0.714,5,-6.146,1,0.0631,0.119,0.0,0.207,0.535,141.071,4
0Y4mwQ4z0Voplgh7o2OZYm,ELLERİM BOŞ,M Lisa,33,1,-1,TR,2024-02-14,74,False,124000,ELLERİM BOŞ,2023-08-04,0.603,0.39,4,-9.465,0,0.0877,0.713,0.0,0.115,0.272,119.392,4
5m0FBZ3g71Tv2v5XYZ4pKv,SIMARIK,"UZI, Baby Gang",34,-2,-6,TR,2024-02-14,77,True,172427,YOUNGSTA,2023-11-24,0.801,0.853,1,-6.012,0,0.144,0.18,0.0,0.0888,0.923,103.022,4
4C9oMKq6WuLPVyLFncFMXR,DOYAMADIM,"AKDO, cakal",35,7,15,TR,2024-02-14,64,False,157128,DOYAMADIM,2024-02-09,0.755,0.644,5,-5.969,0,0.214,0.257,1.07e-06,0.0856,0.962,79.978,4
